"Blooket
Import Template",,,,,,,,,
Question #,Question Text,Answer 1,Answer 2,"Answer 3
(Optional)","Answer 4
(Optional)","Time Limit (sec)
(Max: 300 seconds)","Correct Answer(s)
(Only include Answer #)",,
1,"Expand into standard form:

(x-4)(-9x+9)

Find coefficient c.",-36,,,,60,,,typing
2,"Expand into standard form:

(8x+4)(9x-7)

Find coefficient b.",-20,,,,60,,,typing
3,"Expand into standard form:

(5x+7)(-7x+6)

Find coefficient b.",-19,,,,60,,,typing
4,"Expand into standard form:

(-9x-5)(5x+2)

Find coefficient c.",-10,,,,60,,,typing
5,"Expand into standard form:

(-4x+6)(-x+6)

Find coefficient c.",36,,,,60,,,typing
6,"Expand into standard form:

(-4x+5)(-2x-9)

Find coefficient b.",26,,,,60,,,typing
7,"Expand into standard form:

(-8x+1)(-5x-3)

Find coefficient b.",19,,,,60,,,typing
8,"Expand into standard form:

(x+6)(-2x-9)

Find coefficient c.",-54,,,,60,,,typing
9,"Expand into standard form:

(-8x-9)(2x+1)

Find coefficient a.",-16,,,,60,,,typing
10,"Expand into standard form:

(2x+4)(-8x+5)

Find coefficient c.",20,,,,60,,,typing
11,"Expand into standard form:

(-4x+2)(8x-5)

Find coefficient c.",-10,,,,60,,,typing
12,"Expand into standard form:

(-5x-9)(-2x+3)

Find coefficient a.",10,,,,60,,,typing
13,"Expand into standard form:

(-6x+3)(x-8)

Find coefficient a.",-6,,,,60,,,typing
14,"Expand into standard form:

(7x+8)(4x-7)

Find coefficient c.",-56,,,,60,,,typing
15,"Expand into standard form:

(-7x+4)(-3x-8)

Find coefficient c.",-32,,,,60,,,typing
16,"Expand into standard form:

(9x-9)(x+7)

Find coefficient b.",54,,,,60,,,typing
17,"Expand into standard form:

(-6x+2)(6x-5)

Find coefficient a.",-36,,,,60,,,typing
18,"Expand into standard form:

(-2x+8)(-6x-2)

Find coefficient c.",-16,,,,60,,,typing
19,"Expand into standard form:

(-2x+6)(-8x-5)

Find coefficient c.",-30,,,,60,,,typing
20,"Expand into standard form:

(5x-8)(x+9)

Find coefficient b.",37,,,,60,,,typing
21,"Expand into standard form:

(-7x-4)(x-9)

Find coefficient a.",-7,,,,60,,,typing
22,"Expand into standard form:

(-3x+2)(-2x+3)

Find coefficient b.",-13,,,,60,,,typing
23,"Expand into standard form:

(4x-1)(3x-8)

Find coefficient a.",12,,,,60,,,typing
24,"Expand into standard form:

(2x+9)(-4x-2)

Find coefficient c.",-18,,,,60,,,typing
25,"Expand into standard form:

(-2x+6)(5x+1)

Find coefficient c.",6,,,,60,,,typing
26,"Expand into standard form:

(-7x+1)(-5x-6)

Find coefficient c.",-6,,,,60,,,typing
27,"Expand into standard form:

(-9x-5)(3x+8)

Find coefficient a.",-27,,,,60,,,typing
28,"Expand into standard form:

(-4x-3)(-8x+2)

Find coefficient b.",16,,,,60,,,typing
29,"Expand into standard form:

(8x-9)(4x-2)

Find coefficient b.",-52,,,,60,,,typing
30,"Expand into standard form:

(-3x+8)(-8x+8)

Find coefficient c.",64,,,,60,,,typing
31,"Expand into standard form:

(-4x-8)(4x-4)

Find coefficient c.",32,,,,60,,,typing
32,"Expand into standard form:

(-3x+2)(2x-6)

Find coefficient a.",-6,,,,60,,,typing
33,"Expand into standard form:

(7x+7)(-2x-4)

Find coefficient a.",-14,,,,60,,,typing
34,"Expand into standard form:

(7x-9)(-6x+9)

Find coefficient b.",117,,,,60,,,typing
35,"Expand into standard form:

(7x+8)(5x+1)

Find coefficient a.",35,,,,60,,,typing
36,"Expand into standard form:

(4x-7)(8x-6)

Find coefficient b.",-80,,,,60,,,typing
37,"Expand into standard form:

(7x-1)(-6x+6)

Find coefficient c.",-6,,,,60,,,typing
38,"Expand into standard form:

(x+1)(2x+4)

Find coefficient a.",2,,,,60,,,typing
39,"Expand into standard form:

(7x+5)(5x+4)

Find coefficient a.",35,,,,60,,,typing
40,"Expand into standard form:

(7x+3)(-2x-6)

Find coefficient a.",-14,,,,60,,,typing
41,"Expand into standard form:

(5x+5)(-4x+7)

Find coefficient b.",15,,,,60,,,typing
42,"Expand into standard form:

(-3x+7)(-8x+1)

Find coefficient a.",24,,,,60,,,typing
43,"Expand into standard form:

(-5x-1)(x-3)

Find coefficient c.",3,,,,60,,,typing
44,"Expand into standard form:

(5x+3)(-2x-9)

Find coefficient a.",-10,,,,60,,,typing
45,"Expand into standard form:

(-8x+3)(7x-6)

Find coefficient a.",-56,,,,60,,,typing
46,"Expand into standard form:

(2x-2)(6x-1)

Find coefficient c.",2,,,,60,,,typing
47,"Expand into standard form:

(-x-1)(6x+7)

Find coefficient c.",-7,,,,60,,,typing
48,"Expand into standard form:

(-9x+4)(x-5)

Find coefficient a.",-9,,,,60,,,typing
49,"Expand into standard form:

(5x-3)(-3x+7)

Find coefficient a.",-15,,,,60,,,typing
50,"Expand into standard form:

(x-9)(-4x+7)

Find coefficient b.",43,,,,60,,,typing
51,"Expand into standard form:

(-x+9)(-5x+9)

Find coefficient c.",81,,,,60,,,typing
52,"Expand into standard form:

(4x+6)(4x+4)

Find coefficient b.",40,,,,60,,,typing
