"Blooket
Import Template",,,,,,,,,
Question #,Question Text,Answer 1,Answer 2,"Answer 3
(Optional)","Answer 4
(Optional)","Time Limit (sec)
(Max: 300 seconds)","Correct Answer(s)
(Only include Answer #)",,
1,"cos(θ)=-0.707
Quadrant = III
Find tan(θ). Express tan(θ) using 3 significant figures.",1.00,,,,60,,,typing
2,"cos(θ)=-0.982
Quadrant = III
Find sin(θ). Express sin(θ) using 3 significant figures.",-0.189,,,,60,,,typing
3,"tan(θ)=1.315
Quadrant = I
Find cos(θ). Express cos(θ) using 3 significant figures.",0.605,,,,60,,,typing
4,"sin(θ)=-0.238
Quadrant = III
Find cos(θ). Express cos(θ) using 3 significant figures.",-0.971,,,,60,,,typing
5,"tan(θ)=0.889
Quadrant = I
Find sin(θ). Express sin(θ) using 3 significant figures.",0.664,,,,60,,,typing
6,"cos(θ)=-0.987
Quadrant = II
Find tan(θ). Express tan(θ) using 3 significant figures.",-0.163,,,,60,,,typing
7,"sin(θ)=-0.204
Quadrant = III
Find cos(θ). Express cos(θ) using 3 significant figures.",-0.979,,,,60,,,typing
8,"sin(θ)=0.960
Quadrant = II
Find tan(θ). Express tan(θ) using 3 significant figures.",-3.43,,,,60,,,typing
9,"cos(θ)=0.191
Quadrant = IV
Find sin(θ). Express sin(θ) using 3 significant figures.",-0.982,,,,60,,,typing
10,"cos(θ)=0.449
Quadrant = IV
Find tan(θ). Express tan(θ) using 3 significant figures.",-1.99,,,,60,,,typing
11,"tan(θ)=1.868
Quadrant = III
Find cos(θ). Express cos(θ) using 3 significant figures.",-0.472,,,,60,,,typing
12,"sin(θ)=0.388
Quadrant = I
Find tan(θ). Express tan(θ) using 3 significant figures.",0.421,,,,60,,,typing
13,"tan(θ)=-0.274
Quadrant = IV
Find cos(θ). Express cos(θ) using 3 significant figures.",0.964,,,,60,,,typing
14,"cos(θ)=0.598
Quadrant = IV
Find sin(θ). Express sin(θ) using 3 significant figures.",-0.801,,,,60,,,typing
15,"tan(θ)=0.542
Quadrant = III
Find sin(θ). Express sin(θ) using 3 significant figures.",-0.477,,,,60,,,typing
16,"cos(θ)=0.956
Quadrant = I
Find tan(θ). Express tan(θ) using 3 significant figures.",0.307,,,,60,,,typing
17,"cos(θ)=-0.893
Quadrant = III
Find tan(θ). Express tan(θ) using 3 significant figures.",0.504,,,,60,,,typing
18,"sin(θ)=0.772
Quadrant = I
Find cos(θ). Express cos(θ) using 3 significant figures.",0.636,,,,60,,,typing
19,"sin(θ)=0.457
Quadrant = I
Find tan(θ). Express tan(θ) using 3 significant figures.",0.514,,,,60,,,typing
20,"tan(θ)=-1.714
Quadrant = II
Find cos(θ). Express cos(θ) using 3 significant figures.",-0.504,,,,60,,,typing
21,"cos(θ)=-0.903
Quadrant = II
Find tan(θ). Express tan(θ) using 3 significant figures.",-0.476,,,,60,,,typing
22,"sin(θ)=-0.667
Quadrant = IV
Find tan(θ). Express tan(θ) using 3 significant figures.",-0.895,,,,60,,,typing
23,"cos(θ)=-0.874
Quadrant = II
Find sin(θ). Express sin(θ) using 3 significant figures.",0.486,,,,60,,,typing
24,"cos(θ)=-0.720
Quadrant = III
Find tan(θ). Express tan(θ) using 3 significant figures.",0.964,,,,60,,,typing
25,"sin(θ)=-0.983
Quadrant = IV
Find tan(θ). Express tan(θ) using 3 significant figures.",-5.35,,,,60,,,typing
26,"sin(θ)=-0.814
Quadrant = III
Find cos(θ). Express cos(θ) using 3 significant figures.",-0.581,,,,60,,,typing
27,"cos(θ)=0.950
Quadrant = IV
Find tan(θ). Express tan(θ) using 3 significant figures.",-0.329,,,,60,,,typing
28,"cos(θ)=-0.972
Quadrant = II
Find tan(θ). Express tan(θ) using 3 significant figures.",-0.242,,,,60,,,typing
29,"tan(θ)=-2.814
Quadrant = IV
Find cos(θ). Express cos(θ) using 3 significant figures.",0.335,,,,60,,,typing
30,"sin(θ)=-0.775
Quadrant = III
Find tan(θ). Express tan(θ) using 3 significant figures.",1.23,,,,60,,,typing
31,"tan(θ)=-1.441
Quadrant = IV
Find cos(θ). Express cos(θ) using 3 significant figures.",0.570,,,,60,,,typing
32,"sin(θ)=-0.815
Quadrant = IV
Find tan(θ). Express tan(θ) using 3 significant figures.",-1.41,,,,60,,,typing
33,"cos(θ)=0.796
Quadrant = I
Find tan(θ). Express tan(θ) using 3 significant figures.",0.760,,,,60,,,typing
34,"cos(θ)=-0.721
Quadrant = III
Find sin(θ). Express sin(θ) using 3 significant figures.",-0.693,,,,60,,,typing
35,"cos(θ)=-0.627
Quadrant = III
Find sin(θ). Express sin(θ) using 3 significant figures.",-0.779,,,,60,,,typing
36,"sin(θ)=0.928
Quadrant = II
Find cos(θ). Express cos(θ) using 3 significant figures.",-0.373,,,,60,,,typing
37,"cos(θ)=-0.824
Quadrant = II
Find sin(θ). Express sin(θ) using 3 significant figures.",0.567,,,,60,,,typing
38,"tan(θ)=-3.492
Quadrant = IV
Find sin(θ). Express sin(θ) using 3 significant figures.",-0.961,,,,60,,,typing
