"Blooket
Import Template",,,,,,,,,
Question #,Question Text,Answer 1,Answer 2,"Answer 3
(Optional)","Answer 4
(Optional)","Time Limit (sec)
(Max: 300 seconds)","Correct Answer(s)
(Only include Answer #)",,
1,1 + ____ = 100,99,,,,300,,,typing
2,2 + ____ = 100,98,,,,300,,,typing
3,3 + ____ = 100,97,,,,300,,,typing
4,4 + ____ = 100,96,,,,300,,,typing
5,5 + ____ = 100,95,,,,300,,,typing
6,6 + ____ = 100,94,,,,300,,,typing
7,7 + ____ = 100,93,,,,300,,,typing
8,8 + ____ = 100,92,,,,300,,,typing
9,9 + ____ = 100,91,,,,300,,,typing
10,10 + ____ = 100,90,,,,300,,,typing
11,11 + ____ = 100,89,,,,300,,,typing
12,12 + ____ = 100,88,,,,300,,,typing
13,13 + ____ = 100,87,,,,300,,,typing
14,14 + ____ = 100,86,,,,300,,,typing
15,15 + ____ = 100,85,,,,300,,,typing
16,16 + ____ = 100,84,,,,300,,,typing
17,17 + ____ = 100,83,,,,300,,,typing
18,18 + ____ = 100,82,,,,300,,,typing
19,19 + ____ = 100,81,,,,300,,,typing
20,20 + ____ = 100,80,,,,300,,,typing
21,21 + ____ = 100,79,,,,300,,,typing
22,22 + ____ = 100,78,,,,300,,,typing
23,23 + ____ = 100,77,,,,300,,,typing
24,24 + ____ = 100,76,,,,300,,,typing
25,25 + ____ = 100,75,,,,300,,,typing
26,26 + ____ = 100,74,,,,300,,,typing
27,27 + ____ = 100,73,,,,300,,,typing
28,28 + ____ = 100,72,,,,300,,,typing
29,29 + ____ = 100,71,,,,300,,,typing
30,30 + ____ = 100,70,,,,300,,,typing
31,31 + ____ = 100,69,,,,300,,,typing
32,32 + ____ = 100,68,,,,300,,,typing
33,33 + ____ = 100,67,,,,300,,,typing
34,34 + ____ = 100,66,,,,300,,,typing
35,35 + ____ = 100,65,,,,300,,,typing
36,36 + ____ = 100,64,,,,300,,,typing
37,37 + ____ = 100,63,,,,300,,,typing
38,38 + ____ = 100,62,,,,300,,,typing
39,39 + ____ = 100,61,,,,300,,,typing
40,40 + ____ = 100,60,,,,300,,,typing
41,41 + ____ = 100,59,,,,300,,,typing
42,42 + ____ = 100,58,,,,300,,,typing
43,43 + ____ = 100,57,,,,300,,,typing
44,44 + ____ = 100,56,,,,300,,,typing
45,45 + ____ = 100,55,,,,300,,,typing
46,46 + ____ = 100,54,,,,300,,,typing
47,47 + ____ = 100,53,,,,300,,,typing
48,48 + ____ = 100,52,,,,300,,,typing
49,49 + ____ = 100,51,,,,300,,,typing
50,50 + ____ = 100,50,,,,300,,,typing
51,51 + ____ = 100,49,,,,300,,,typing
52,52 + ____ = 100,48,,,,300,,,typing
53,53 + ____ = 100,47,,,,300,,,typing
54,54 + ____ = 100,46,,,,300,,,typing
55,55 + ____ = 100,45,,,,300,,,typing
56,56 + ____ = 100,44,,,,300,,,typing
57,57 + ____ = 100,43,,,,300,,,typing
58,58 + ____ = 100,42,,,,300,,,typing
59,59 + ____ = 100,41,,,,300,,,typing
60,60 + ____ = 100,40,,,,300,,,typing
61,61 + ____ = 100,39,,,,300,,,typing
62,62 + ____ = 100,38,,,,300,,,typing
63,63 + ____ = 100,37,,,,300,,,typing
64,64 + ____ = 100,36,,,,300,,,typing
65,65 + ____ = 100,35,,,,300,,,typing
66,66 + ____ = 100,34,,,,300,,,typing
67,67 + ____ = 100,33,,,,300,,,typing
68,68 + ____ = 100,32,,,,300,,,typing
69,69 + ____ = 100,31,,,,300,,,typing
70,70 + ____ = 100,30,,,,300,,,typing
71,71 + ____ = 100,29,,,,300,,,typing
72,72 + ____ = 100,28,,,,300,,,typing
73,73 + ____ = 100,27,,,,300,,,typing
74,74 + ____ = 100,26,,,,300,,,typing
75,75 + ____ = 100,25,,,,300,,,typing
76,76 + ____ = 100,24,,,,300,,,typing
77,77 + ____ = 100,23,,,,300,,,typing
78,78 + ____ = 100,22,,,,300,,,typing
79,79 + ____ = 100,21,,,,300,,,typing
80,80 + ____ = 100,20,,,,300,,,typing
81,81 + ____ = 100,19,,,,300,,,typing
82,82 + ____ = 100,18,,,,300,,,typing
83,83 + ____ = 100,17,,,,300,,,typing
84,84 + ____ = 100,16,,,,300,,,typing
85,85 + ____ = 100,15,,,,300,,,typing
86,86 + ____ = 100,14,,,,300,,,typing
87,87 + ____ = 100,13,,,,300,,,typing
88,88 + ____ = 100,12,,,,300,,,typing
89,89 + ____ = 100,11,,,,300,,,typing
90,90 + ____ = 100,10,,,,300,,,typing
91,91 + ____ = 100,9,,,,300,,,typing
92,92 + ____ = 100,8,,,,300,,,typing
93,93 + ____ = 100,7,,,,300,,,typing
94,94 + ____ = 100,6,,,,300,,,typing
95,95 + ____ = 100,5,,,,300,,,typing
96,96 + ____ = 100,4,,,,300,,,typing
97,97 + ____ = 100,3,,,,300,,,typing
98,98 + ____ = 100,2,,,,300,,,typing
99,99 + ____ = 100,1,,,,300,,,typing
