"Blooket
Import Template",,,,,,,,,
Question #,Question Text,Answer 1,Answer 2,"Answer 3
(Optional)","Answer 4
(Optional)","Time Limit (sec)
(Max: 300 seconds)","Correct Answer(s)
(Only include Answer #)",,
1,"Find the mean (average) of the numbers: 91, 96, 93, 96, 99",95,,,,30,,,typing
2,"Find the mean (average) of the numbers: 32, 37, 39, 32",35,,,,30,,,typing
3,"Find the mean (average) of the numbers: 56, 54, 54, 52, 59",55,,,,30,,,typing
4,"Find the mean (average) of the numbers: 78, 77, 72, 73, 75",75,,,,30,,,typing
5,"Find the mean (average) of the numbers: 56, 55, 51, 50",53,,,,30,,,typing
6,"Find the mean (average) of the numbers: 96, 93, 92, 91",93,,,,30,,,typing
7,"Find the mean (average) of the numbers: 23, 22, 21",22,,,,30,,,typing
8,"Find the mean (average) of the numbers: 35, 39, 33, 37, 31",35,,,,30,,,typing
9,"Find the mean (average) of the numbers: 29, 22, 28, 21, 20",24,,,,30,,,typing
10,"Find the mean (average) of the numbers: 72, 70, 70, 72, 76",72,,,,30,,,typing
11,"Find the mean (average) of the numbers: 54, 50, 58, 54, 59",55,,,,30,,,typing
12,"Find the mean (average) of the numbers: 34, 36, 38",36,,,,30,,,typing
13,"Find the mean (average) of the numbers: 71, 74, 74",73,,,,30,,,typing
14,"Find the mean (average) of the numbers: 97, 96, 92, 97, 98",96,,,,30,,,typing
15,"Find the mean (average) of the numbers: 97, 93, 95",95,,,,30,,,typing
16,"Find the mean (average) of the numbers: 65, 60, 67, 66, 62",64,,,,30,,,typing
17,"Find the mean (average) of the numbers: 13, 15, 15, 17",15,,,,30,,,typing
18,"Find the mean (average) of the numbers: 17, 15, 16",16,,,,30,,,typing
19,"Find the mean (average) of the numbers: 20, 25, 27, 20",23,,,,30,,,typing
20,"Find the mean (average) of the numbers: 53, 58, 54",55,,,,30,,,typing
21,"Find the mean (average) of the numbers: 94, 92, 95, 95",94,,,,30,,,typing
22,"Find the mean (average) of the numbers: 89, 83, 80",84,,,,30,,,typing
23,"Find the mean (average) of the numbers: 62, 62, 65",63,,,,30,,,typing
24,"Find the mean (average) of the numbers: 61, 64, 65, 61, 64",63,,,,30,,,typing
25,"Find the mean (average) of the numbers: 32, 31, 39",34,,,,30,,,typing
26,"Find the mean (average) of the numbers: 29, 28, 27",28,,,,30,,,typing
27,"Find the mean (average) of the numbers: 51, 59, 59, 55",56,,,,30,,,typing
28,"Find the mean (average) of the numbers: 72, 77, 73",74,,,,30,,,typing
29,"Find the mean (average) of the numbers: 52, 51, 50",51,,,,30,,,typing
30,"Find the mean (average) of the numbers: 82, 86, 89, 83",85,,,,30,,,typing
31,"Find the mean (average) of the numbers: 92, 90, 93, 90, 90",91,,,,30,,,typing
32,"Find the mean (average) of the numbers: 56, 54, 55, 55, 55",55,,,,30,,,typing
33,"Find the mean (average) of the numbers: 23, 25, 23, 29",25,,,,30,,,typing
34,"Find the mean (average) of the numbers: 68, 63, 67",66,,,,30,,,typing
35,"Find the mean (average) of the numbers: 65, 66, 64",65,,,,30,,,typing
36,"Find the mean (average) of the numbers: 64, 60, 62, 62, 67",63,,,,30,,,typing
37,"Find the mean (average) of the numbers: 32, 38, 32",34,,,,30,,,typing
38,"Find the mean (average) of the numbers: 36, 31, 38",35,,,,30,,,typing
39,"Find the mean (average) of the numbers: 78, 79, 72, 71",75,,,,30,,,typing
40,"Find the mean (average) of the numbers: 53, 54, 53, 56",54,,,,30,,,typing
41,"Find the mean (average) of the numbers: 17, 18, 11, 18",16,,,,30,,,typing
42,"Find the mean (average) of the numbers: 27, 29, 25",27,,,,30,,,typing
43,"Find the mean (average) of the numbers: 55, 54, 59, 57, 55",56,,,,30,,,typing
44,"Find the mean (average) of the numbers: 81, 80, 82",81,,,,30,,,typing
45,"Find the mean (average) of the numbers: 62, 67, 60, 67",64,,,,30,,,typing
46,"Find the mean (average) of the numbers: 34, 31, 39, 32",34,,,,30,,,typing
47,"Find the mean (average) of the numbers: 52, 50, 57, 57",54,,,,30,,,typing
48,"Find the mean (average) of the numbers: 98, 99, 91, 92",95,,,,30,,,typing
49,"Find the mean (average) of the numbers: 21, 23, 22",22,,,,30,,,typing
50,"Find the mean (average) of the numbers: 54, 50, 52, 52",52,,,,30,,,typing
51,"Find the mean (average) of the numbers: 35, 30, 37",34,,,,30,,,typing
52,"Find the mean (average) of the numbers: 72, 76, 74",74,,,,30,,,typing
53,"Find the mean (average) of the numbers: 47, 46, 49, 47, 46",47,,,,30,,,typing
54,"Find the mean (average) of the numbers: 68, 69, 61",66,,,,30,,,typing
55,"Find the mean (average) of the numbers: 74, 78, 73",75,,,,30,,,typing
56,"Find the mean (average) of the numbers: 64, 60, 65, 63",63,,,,30,,,typing
57,"Find the mean (average) of the numbers: 33, 37, 35, 34, 31",34,,,,30,,,typing
58,"Find the mean (average) of the numbers: 73, 76, 73, 71, 77",74,,,,30,,,typing
59,"Find the mean (average) of the numbers: 65, 64, 66",65,,,,30,,,typing
60,"Find the mean (average) of the numbers: 35, 35, 33, 33",34,,,,30,,,typing
