"Blooket
Import Template",,,,,,,,,
Question #,Question Text,Answer 1,Answer 2,"Answer 3
(Optional)","Answer 4
(Optional)","Time Limit (sec)
(Max: 300 seconds)","Correct Answer(s)
(Only include Answer #)",,
1,"What is the Greatest Common Factor of 90 and 10?",10,,,,30,,,typing
2,"What is the Greatest Common Factor of 69 and 21?",3,,,,30,,,typing
3,"What is the Greatest Common Factor of 63 and 91?",7,,,,30,,,typing
4,"What is the Greatest Common Factor of 99 and 72?",9,,,,30,,,typing
5,"What is the Greatest Common Factor of 42 and 90?",6,,,,30,,,typing
6,"What is the Greatest Common Factor of 24 and 21?",3,,,,30,,,typing
7,"What is the Greatest Common Factor of 50 and 40?",10,,,,30,,,typing
8,"What is the Greatest Common Factor of 86 and 40?",2,,,,30,,,typing
9,"What is the Greatest Common Factor of 16 and 36?",4,,,,30,,,typing
10,"What is the Greatest Common Factor of 55 and 33?",11,,,,30,,,typing
11,"What is the Greatest Common Factor of 49 and 63?",7,,,,30,,,typing
12,"What is the Greatest Common Factor of 38 and 46?",2,,,,30,,,typing
13,"What is the Greatest Common Factor of 94 and 48?",2,,,,30,,,typing
14,"What is the Greatest Common Factor of 74 and 31?",1,,,,30,,,typing
15,"What is the Greatest Common Factor of 11 and 66?",11,,,,30,,,typing
16,"What is the Greatest Common Factor of 49 and 70?",7,,,,30,,,typing
17,"What is the Greatest Common Factor of 36 and 99?",9,,,,30,,,typing
18,"What is the Greatest Common Factor of 10 and 70?",10,,,,30,,,typing
19,"What is the Greatest Common Factor of 60 and 18?",6,,,,30,,,typing
20,"What is the Greatest Common Factor of 40 and 10?",10,,,,30,,,typing
21,"What is the Greatest Common Factor of 22 and 55?",11,,,,30,,,typing
22,"What is the Greatest Common Factor of 63 and 51?",3,,,,30,,,typing
23,"What is the Greatest Common Factor of 56 and 21?",7,,,,30,,,typing
24,"What is the Greatest Common Factor of 45 and 81?",9,,,,30,,,typing
25,"What is the Greatest Common Factor of 24 and 66?",6,,,,30,,,typing
26,"What is the Greatest Common Factor of 96 and 40?",8,,,,30,,,typing
27,"What is the Greatest Common Factor of 14 and 58?",2,,,,30,,,typing
28,"What is the Greatest Common Factor of 12 and 60?",12,,,,30,,,typing
29,"What is the Greatest Common Factor of 84 and 54?",6,,,,30,,,typing
30,"What is the Greatest Common Factor of 57 and 33?",3,,,,30,,,typing
31,"What is the Greatest Common Factor of 83 and 26?",1,,,,30,,,typing
32,"What is the Greatest Common Factor of 99 and 18?",9,,,,30,,,typing
33,"What is the Greatest Common Factor of 74 and 24?",2,,,,30,,,typing
34,"What is the Greatest Common Factor of 39 and 36?",3,,,,30,,,typing
35,"What is the Greatest Common Factor of 68 and 49?",1,,,,30,,,typing
36,"What is the Greatest Common Factor of 20 and 90?",10,,,,30,,,typing
37,"What is the Greatest Common Factor of 90 and 63?",9,,,,30,,,typing
38,"What is the Greatest Common Factor of 36 and 99?",9,,,,30,,,typing
39,"What is the Greatest Common Factor of 20 and 68?",4,,,,30,,,typing
40,"What is the Greatest Common Factor of 72 and 12?",12,,,,30,,,typing
41,"What is the Greatest Common Factor of 11 and 44?",11,,,,30,,,typing
42,"What is the Greatest Common Factor of 70 and 76?",2,,,,30,,,typing
43,"What is the Greatest Common Factor of 83 and 36?",1,,,,30,,,typing
44,"What is the Greatest Common Factor of 64 and 56?",8,,,,30,,,typing
45,"What is the Greatest Common Factor of 61 and 68?",1,,,,30,,,typing
46,"What is the Greatest Common Factor of 63 and 93?",3,,,,30,,,typing
47,"What is the Greatest Common Factor of 68 and 42?",2,,,,30,,,typing
48,"What is the Greatest Common Factor of 45 and 21?",3,,,,30,,,typing
49,"What is the Greatest Common Factor of 20 and 70?",10,,,,30,,,typing
50,"What is the Greatest Common Factor of 96 and 28?",4,,,,30,,,typing
51,"What is the Greatest Common Factor of 93 and 18?",3,,,,30,,,typing
52,"What is the Greatest Common Factor of 18 and 81?",9,,,,30,,,typing
53,"What is the Greatest Common Factor of 56 and 48?",8,,,,30,,,typing
54,"What is the Greatest Common Factor of 13 and 92?",1,,,,30,,,typing
55,"What is the Greatest Common Factor of 85 and 70?",5,,,,30,,,typing
56,"What is the Greatest Common Factor of 48 and 66?",6,,,,30,,,typing
57,"What is the Greatest Common Factor of 50 and 40?",10,,,,30,,,typing
58,"What is the Greatest Common Factor of 79 and 87?",1,,,,30,,,typing
59,"What is the Greatest Common Factor of 87 and 18?",3,,,,30,,,typing
60,"What is the Greatest Common Factor of 90 and 50?",10,,,,30,,,typing
61,"What is the Greatest Common Factor of 16 and 88?",8,,,,30,,,typing
62,"What is the Greatest Common Factor of 90 and 84?",6,,,,30,,,typing
63,"What is the Greatest Common Factor of 30 and 50?",10,,,,30,,,typing
64,"What is the Greatest Common Factor of 90 and 27?",9,,,,30,,,typing
65,"What is the Greatest Common Factor of 18 and 16?",2,,,,30,,,typing
66,"What is the Greatest Common Factor of 56 and 48?",8,,,,30,,,typing
67,"What is the Greatest Common Factor of 50 and 10?",10,,,,30,,,typing
68,"What is the Greatest Common Factor of 72 and 64?",8,,,,30,,,typing
