"Blooket
Import Template",,,,,,,,,
Question #,Question Text,Answer 1,Answer 2,"Answer 3
(Optional)","Answer 4
(Optional)","Time Limit (sec)
(Max: 300 seconds)","Correct Answer(s)
(Only include Answer #)",,
1,"Round 2.0675516 to the nearest unit.",2,,,,12,,,typing
2,"Round 47.306672 to the nearest unit.",47,,,,12,,,typing
3,"Round 13.096471 to the nearest unit.",13,,,,12,,,typing
4,"Round 26096.476 to the nearest ten.",26100,,,,12,,,typing
5,"Round 15564.895 to the nearest thousand.",16000,,,,12,,,typing
6,"Round 8066.0528 to the nearest ten.",8070,,,,12,,,typing
7,"Round 4.9793726 to the nearest tenth.",5,,,,12,,,typing
8,"Round 2833.8589 to the nearest ten.",2830,,,,12,,,typing
9,"Round 78.922187 to the nearest unit.",79,,,,12,,,typing
10,"Round 0.39109428 to the nearest tenth.",0.4,,,,12,,,typing
11,"Round 33.090043 to the nearest hundredth.",33.09,,,,12,,,typing
12,"Round 477.40435 to the nearest hundred.",500,,,,12,,,typing
13,"Round 3.2245362 to the nearest thousandth.",3.225,,,,12,,,typing
14,"Round 3826.6745 to the nearest unit.",3827,,,,12,,,typing
15,"Round 24975.383 to the nearest hundred.",25000,,,,12,,,typing
16,"Round 38.408418 to the nearest tenth.",38.4,,,,12,,,typing
17,"Round 0.0081496223 to the nearest thousandth.",0.008,,,,12,,,typing
18,"Round 8.1524837 to the nearest thousandth.",8.152,,,,12,,,typing
19,"Round 364.75034 to the nearest tenth.",364.8,,,,12,,,typing
20,"Round 0.0091485115 to the nearest thousandth.",0.009,,,,12,,,typing
21,"Round 1089.7678 to the nearest hundred.",1100,,,,12,,,typing
22,"Round 387.62656 to the nearest thousand.",0,,,,12,,,typing
23,"Round 1676.9522 to the nearest thousand.",2000,,,,12,,,typing
24,"Round 85.533749 to the nearest tenth.",85.5,,,,12,,,typing
25,"Round 14851.233 to the nearest thousand.",15000,,,,12,,,typing
26,"Round 2.0932283 to the nearest tenth.",2.1,,,,12,,,typing
27,"Round 4.1546879 to the nearest thousandth.",4.155,,,,12,,,typing
28,"Round 155.46179 to the nearest tenth.",155.5,,,,12,,,typing
29,"Round 49211.881 to the nearest hundred.",49200,,,,12,,,typing
30,"Round 12.186365 to the nearest unit.",12,,,,12,,,typing
31,"Round 17933.976 to the nearest hundred.",17900,,,,12,,,typing
32,"Round 30.060226 to the nearest tenth.",30.1,,,,12,,,typing
33,"Round 4.1968622 to the nearest hundredth.",4.2,,,,12,,,typing
34,"Round 0.56888084 to the nearest hundredth.",0.57,,,,12,,,typing
35,"Round 24.009991 to the nearest hundredth.",24.01,,,,12,,,typing
36,"Round 0.12885454 to the nearest tenth.",0.1,,,,12,,,typing
37,"Round 108.38615 to the nearest ten.",110,,,,12,,,typing
38,"Round 36.71029 to the nearest unit.",37,,,,12,,,typing
39,"Round 9.8976476 to the nearest ten.",10,,,,12,,,typing
40,"Round 87895.297 to the nearest ten.",87900,,,,12,,,typing
41,"Round 0.0046064834 to the nearest thousandth.",0.005,,,,12,,,typing
42,"Round 5996.5342 to the nearest unit.",5997,,,,12,,,typing
43,"Round 8.9782514 to the nearest unit.",9,,,,12,,,typing
44,"Round 66.058388 to the nearest unit.",66,,,,12,,,typing
45,"Round 5.3581475 to the nearest hundredth.",5.36,,,,12,,,typing
46,"Round 0.0013084487 to the nearest thousandth.",0.001,,,,12,,,typing
47,"Round 71.99516 to the nearest ten.",70,,,,12,,,typing
48,"Round 27.298661 to the nearest hundredth.",27.3,,,,12,,,typing
49,"Round 8577.4803 to the nearest thousand.",9000,,,,12,,,typing
50,"Round 1.5566061 to the nearest tenth.",1.6,,,,12,,,typing
51,"Round 1203.4329 to the nearest unit.",1203,,,,12,,,typing
52,"Round 202.53847 to the nearest unit.",203,,,,12,,,typing
53,"Round 43.745048 to the nearest unit.",44,,,,12,,,typing
54,"Round 0.011367925 to the nearest hundredth.",0.01,,,,12,,,typing
55,"Round 0.91815225 to the nearest thousandth.",0.918,,,,12,,,typing
56,"Round 4.4226844 to the nearest ten.",0,,,,12,,,typing
57,"Round 316.94715 to the nearest hundred.",300,,,,12,,,typing
58,"Round 555.32968 to the nearest ten.",560,,,,12,,,typing
59,"Round 70.222545 to the nearest unit.",70,,,,12,,,typing
60,"Round 12.717337 to the nearest hundredth.",12.72,,,,12,,,typing
61,"Round 0.05627005 to the nearest thousandth.",0.056,,,,12,,,typing
62,"Round 78.136504 to the nearest hundred.",100,,,,12,,,typing
63,"Round 0.056868615 to the nearest thousandth.",0.057,,,,12,,,typing
64,"Round 5.1098335 to the nearest thousandth.",5.11,,,,12,,,typing
65,"Round 4821.908 to the nearest unit.",4822,,,,12,,,typing
66,"Round 474.52844 to the nearest unit.",475,,,,12,,,typing
67,"Round 2619.8741 to the nearest thousand.",3000,,,,12,,,typing
68,"Round 5038.1403 to the nearest ten.",5040,,,,12,,,typing
69,"Round 19196.369 to the nearest thousand.",19000,,,,12,,,typing
70,"Round 0.019078473 to the nearest hundredth.",0.02,,,,12,,,typing
71,"Round 25790.718 to the nearest hundred.",25800,,,,12,,,typing
