"Blooket
Import Template",,,,,,,,,
Question #,Question Text,Answer 1,Answer 2,"Answer 3
(Optional)","Answer 4
(Optional)","Time Limit (sec)
(Max: 300 seconds)","Correct Answer(s)
(Only include Answer #)",,
1,What scale factor corresponds to the phrase '9.4% fewer'?,0.906,,,,12,,,typing
2,What scale factor corresponds to the phrase '7.4% increase'?,1.074,,,,12,,,typing
3,What scale factor corresponds to the phrase '44% more'?,1.44,,,,12,,,typing
4,What scale factor corresponds to the phrase '66% under'?,0.34,,,,12,,,typing
5,What scale factor corresponds to the phrase '1.8% of'?,0.018,,,,12,,,typing
6,What scale factor corresponds to the phrase '90% increase'?,1.9,,,,12,,,typing
7,What scale factor corresponds to the phrase '91% of'?,0.91,,,,12,,,typing
8,What scale factor corresponds to the phrase '87% over'?,1.87,,,,12,,,typing
9,What scale factor corresponds to the phrase '9.1% of'?,0.091,,,,12,,,typing
10,What scale factor corresponds to the phrase '1.7% less'?,0.983,,,,12,,,typing
11,What scale factor corresponds to the phrase '7.2% decrease'?,0.928,,,,12,,,typing
12,What scale factor corresponds to the phrase '83% off'?,0.17,,,,12,,,typing
13,What scale factor corresponds to the phrase '4.4% of'?,0.044,,,,12,,,typing
14,What scale factor corresponds to the phrase '6.3% of'?,0.063,,,,12,,,typing
15,What scale factor corresponds to the phrase '8.4% of'?,0.084,,,,12,,,typing
16,What scale factor corresponds to the phrase '11% over'?,1.11,,,,12,,,typing
17,What scale factor corresponds to the phrase '45% increase'?,1.45,,,,12,,,typing
18,What scale factor corresponds to the phrase '36% of'?,0.36,,,,12,,,typing
19,What scale factor corresponds to the phrase '27% more'?,1.27,,,,12,,,typing
20,What scale factor corresponds to the phrase '7.8% increase'?,1.078,,,,12,,,typing
21,What scale factor corresponds to the phrase '86% of'?,0.86,,,,12,,,typing
22,What scale factor corresponds to the phrase '2.6% increase'?,1.026,,,,12,,,typing
23,What scale factor corresponds to the phrase '6% under'?,0.94,,,,12,,,typing
24,What scale factor corresponds to the phrase '4.4% of'?,0.044,,,,12,,,typing
25,What scale factor corresponds to the phrase '24% of'?,0.24,,,,12,,,typing
26,What scale factor corresponds to the phrase '2.8% fewer'?,0.972,,,,12,,,typing
27,What scale factor corresponds to the phrase '82% increase'?,1.82,,,,12,,,typing
28,What scale factor corresponds to the phrase '68% of'?,0.68,,,,12,,,typing
29,What scale factor corresponds to the phrase '6.8% decrease'?,0.932,,,,12,,,typing
30,What scale factor corresponds to the phrase '49% more'?,1.49,,,,12,,,typing
31,What scale factor corresponds to the phrase '8.6% of'?,0.086,,,,12,,,typing
32,What scale factor corresponds to the phrase '46% less'?,0.54,,,,12,,,typing
33,What scale factor corresponds to the phrase '2.1% decrease'?,0.979,,,,12,,,typing
34,What scale factor corresponds to the phrase '2.4% less'?,0.976,,,,12,,,typing
35,What scale factor corresponds to the phrase '7.6% of'?,0.076,,,,12,,,typing
36,What scale factor corresponds to the phrase '94% under'?,0.06,,,,12,,,typing
37,What scale factor corresponds to the phrase '90% of'?,0.9,,,,12,,,typing
38,What scale factor corresponds to the phrase '1.1% over'?,1.011,,,,12,,,typing
39,What scale factor corresponds to the phrase '8.8% more'?,1.088,,,,12,,,typing
40,What scale factor corresponds to the phrase '5.4% of'?,0.054,,,,12,,,typing
41,What scale factor corresponds to the phrase '91% more'?,1.91,,,,12,,,typing
42,What scale factor corresponds to the phrase '2.9% of'?,0.029,,,,12,,,typing
43,What scale factor corresponds to the phrase '5.7% increase'?,1.057,,,,12,,,typing
44,What scale factor corresponds to the phrase '9% of'?,0.09,,,,12,,,typing
45,What scale factor corresponds to the phrase '8.1% of'?,0.081,,,,12,,,typing
46,What scale factor corresponds to the phrase '23% over'?,1.23,,,,12,,,typing
47,What scale factor corresponds to the phrase '24% fewer'?,0.76,,,,12,,,typing
48,What scale factor corresponds to the phrase '40% of'?,0.4,,,,12,,,typing
49,What scale factor corresponds to the phrase '6.5% under'?,0.935,,,,12,,,typing
50,What scale factor corresponds to the phrase '30% off'?,0.7,,,,12,,,typing
51,What scale factor corresponds to the phrase '60% less'?,0.4,,,,12,,,typing
52,What scale factor corresponds to the phrase '32% under'?,0.68,,,,12,,,typing
53,What scale factor corresponds to the phrase '8.7% decrease'?,0.913,,,,12,,,typing
54,What scale factor corresponds to the phrase '72% of'?,0.72,,,,12,,,typing
55,What scale factor corresponds to the phrase '86% decrease'?,0.14,,,,12,,,typing
56,What scale factor corresponds to the phrase '18% over'?,1.18,,,,12,,,typing
57,What scale factor corresponds to the phrase '42% less'?,0.58,,,,12,,,typing
58,What scale factor corresponds to the phrase '9.3% fewer'?,0.907,,,,12,,,typing
59,What scale factor corresponds to the phrase '65% off'?,0.35,,,,12,,,typing
60,What scale factor corresponds to the phrase '56% decrease'?,0.44,,,,12,,,typing
61,What scale factor corresponds to the phrase '9% more'?,1.09,,,,12,,,typing
62,What scale factor corresponds to the phrase '15% of'?,0.15,,,,12,,,typing
63,What scale factor corresponds to the phrase '4.5% over'?,1.045,,,,12,,,typing
64,What scale factor corresponds to the phrase '2% over'?,1.02,,,,12,,,typing
