"Blooket
Import Template",,,,,,,,,
Question #,Question Text,Answer 1,Answer 2,"Answer 3
(Optional)","Answer 4
(Optional)","Time Limit (sec)
(Max: 300 seconds)","Correct Answer(s)
(Only include Answer #)",,
1,"(5+4)*2",18,,,,12,,,typing
2,"10/(5-3)",5,,,,12,,,typing
3,"2*(4+5)",18,,,,12,,,typing
4,"20/10+15",17,,,,12,,,typing
5,"18/2-6",3,,,,12,,,typing
6,"8/(6+2)",1,,,,12,,,typing
7,"8/(5-4)",8,,,,12,,,typing
8,"16/(2+6)",2,,,,12,,,typing
9,"3+8/4",5,,,,12,,,typing
10,"(18-15)*4",12,,,,12,,,typing
11,"(5-3)*7",14,,,,12,,,typing
12,"(18-10)/2",4,,,,12,,,typing
13,"16-12/4",13,,,,12,,,typing
14,"2*(3+5)",16,,,,12,,,typing
15,"17+6/3",19,,,,12,,,typing
16,"7*3-10",11,,,,12,,,typing
17,"15/5-2",1,,,,12,,,typing
18,"(7-6)*8",8,,,,12,,,typing
19,"(6+3)*2",18,,,,12,,,typing
20,"15/(19-4)",1,,,,12,,,typing
21,"17*(16-15)",17,,,,12,,,typing
22,"3-20/10",1,,,,12,,,typing
23,"(4+5)*2",18,,,,12,,,typing
24,"(17-7)/2",5,,,,12,,,typing
25,"14/2-3",4,,,,12,,,typing
26,"14-4*3",2,,,,12,,,typing
27,"8/2+12",16,,,,12,,,typing
28,"16+12/6",18,,,,12,,,typing
29,"(17-3)/14",1,,,,12,,,typing
30,"20/4-2",3,,,,12,,,typing
31,"6+2*5",16,,,,12,,,typing
32,"(13+6)/19",1,,,,12,,,typing
33,"(4+2)*3",18,,,,12,,,typing
34,"19-9*2",1,,,,12,,,typing
35,"16/2-6",2,,,,12,,,typing
36,"2*4+9",17,,,,12,,,typing
37,"9/3+8",11,,,,12,,,typing
38,"4+2*3",10,,,,12,,,typing
39,"12-20/10",10,,,,12,,,typing
40,"(12-9)*3",9,,,,12,,,typing
41,"7*(4-3)",7,,,,12,,,typing
42,"2*12-16",8,,,,12,,,typing
43,"(6+3)*2",18,,,,12,,,typing
44,"16/4+8",12,,,,12,,,typing
45,"(4+2)*3",18,,,,12,,,typing
46,"2/(16-14)",1,,,,12,,,typing
47,"6/(4+2)",1,,,,12,,,typing
48,"12/(16-14)",6,,,,12,,,typing
49,"20/(6+4)",2,,,,12,,,typing
50,"(16-13)*4",12,,,,12,,,typing
51,"7+16/2",15,,,,12,,,typing
52,"12*(19-18)",12,,,,12,,,typing
53,"5-8/2",1,,,,12,,,typing
54,"(19-18)*16",16,,,,12,,,typing
55,"(11+13)/3",8,,,,12,,,typing
56,"(20-8)/12",1,,,,12,,,typing
57,"(3+6)*2",18,,,,12,,,typing
58,"16/(6+10)",1,,,,12,,,typing
59,"2*(6+3)",18,,,,12,,,typing
60,"(11-9)*8",16,,,,12,,,typing
61,"(14-10)/4",1,,,,12,,,typing
62,"16/(5+3)",2,,,,12,,,typing
63,"7-12/2",1,,,,12,,,typing
64,"13-2*5",3,,,,12,,,typing
65,"11-2*5",1,,,,12,,,typing
66,"2*(5+4)",18,,,,12,,,typing
67,"10-16/8",8,,,,12,,,typing
68,"(9+3)/2",6,,,,12,,,typing
69,"10/(8-6)",5,,,,12,,,typing
70,"(20-19)*3",3,,,,12,,,typing
71,"8/(6+2)",1,,,,12,,,typing
72,"19-6*2",7,,,,12,,,typing
73,"(15-6)*2",18,,,,12,,,typing
74,"15+6/3",17,,,,12,,,typing
75,"(4+5)*2",18,,,,12,,,typing
76,"5-16/8",3,,,,12,,,typing
77,"13/(9+4)",1,,,,12,,,typing
78,"14+10/2",19,,,,12,,,typing
79,"5*(15-13)",10,,,,12,,,typing
80,"17*(11-10)",17,,,,12,,,typing
81,"3*8-7",17,,,,12,,,typing
82,"2*(3+6)",18,,,,12,,,typing
83,"4*(19-18)",4,,,,12,,,typing
84,"2*(5+3)",16,,,,12,,,typing
85,"8/4+7",9,,,,12,,,typing
86,"(5+4)*2",18,,,,12,,,typing
87,"6*2+7",19,,,,12,,,typing
88,"(4+2)*3",18,,,,12,,,typing
89,"13/(17-16)",13,,,,12,,,typing
90,"8/(4-2)",4,,,,12,,,typing
91,"7+4*3",19,,,,12,,,typing
92,"3*(2+4)",18,,,,12,,,typing
93,"13-10/5",11,,,,12,,,typing
94,"(6+3)*2",18,,,,12,,,typing
95,"20-5*2",10,,,,12,,,typing
96,"(13-4)/3",3,,,,12,,,typing
97,"(19-15)*3",12,,,,12,,,typing
98,"2*(4+5)",18,,,,12,,,typing
99,"(15-10)/5",1,,,,12,,,typing
100,"17-2*5",7,,,,12,,,typing
101,"5*2+8",18,,,,12,,,typing
102,"11*2-14",8,,,,12,,,typing
103,"17-8*2",1,,,,12,,,typing
104,"2*(15-11)",8,,,,12,,,typing
105,"12+3*2",18,,,,12,,,typing
106,"(2+16)/18",1,,,,12,,,typing
107,"2+3*5",17,,,,12,,,typing
108,"(4+3)*2",14,,,,12,,,typing
109,"(8-7)*2",2,,,,12,,,typing
110,"19/(2+17)",1,,,,12,,,typing
111,"14-2*3",8,,,,12,,,typing
